t,0x,0y,0z,1x,1y,1z
5.1335,0.3106728122572898,0.8173119168280493,1.5482879277057398,0.9458714732184821,1.715977691607365,0.9574416026468642
5.134,0.31013553669194815,0.8173644497968984,1.549054339626389,0.9464087487838238,1.715925158638516,0.9566751907262151
5.1345,0.309598565726187,0.8174174129287808,1.5498204679606213,0.9469457197495849,1.7158721955066336,0.9559090623919827
5.135,0.30906189945254625,0.8174708055786912,1.5505863123677595,0.9474823860232257,1.7158188028567232,0.9551432179848446
5.1355,0.30852553793992604,0.8175246270704986,1.5513518725298758,0.9480187475358458,1.7157649813649158,0.9543776578227282
5.136,0.3079894812340238,0.8175788766977267,1.5521171481514398,0.948554804241748,1.7157107317376878,0.9536123822011643
5.1365,0.3074537293577649,0.8176335537243209,1.5528821389589686,0.9490905561180069,1.7156560547110937,0.9528473913936353
5.137,0.3069182823117273,0.8176886573854011,1.5536468447006826,0.9496260031640444,1.7156009510500136,0.9520826856519212
5.1375,0.3063831400745604,0.8177441868880004,1.5544112651461632,0.9501611454012113,1.7155454215474144,0.9513182652064407
5.138,0.3058483026033978,0.8178001414117912,1.5551754000860156,0.950695982872374,1.7154894670236236,0.9505541302665882
5.1385,0.305313769834264,0.8178565201097974,1.5559392493315356,0.9512305156415078,1.7154330883256175,0.9497902810210682
5.139,0.3047795416824757,0.8179133221090933,1.5567028127143792,0.9517647437932961,1.7153762863263216,0.9490267176382247
5.1395,0.30424561804303696,0.8179705465114906,1.5574660900862367,0.9522986674327348,1.7153190619239242,0.948263440266367
5.14,0.3037119987910291,0.8180281923942118,1.5582290813185111,0.9528322866847427,1.715261416041203,0.9475004490340926
5.1405,0.3031786837819944,0.8180862588105515,1.5589917863019989,0.9533656016937775,1.715203349624863,0.946737744050605
5.141,0.30264567285231475,0.8181447447905258,1.5597542049465751,0.9538986126234571,1.7151448636448887,0.9459753254060287
5.1415,0.3021129658195846,0.8182036493415086,1.5605163371808832,0.9544313196561873,1.7150859590939058,0.9452131931717206
5.142,0.3015805624829783,0.8182629714488571,1.5612781829520268,0.9549637229927936,1.7150266369865574,0.944451347400577
5.1425,0.3010484626236126,0.8183227100765249,1.5620397422252665,0.9554958228521594,1.7149668983588897,0.9436897881273374
5.143,0.3005166660049031,0.8183828641676639,1.5628010149837195,0.9560276194708689,1.7149067442677506,0.9429285153688844
5.1435,0.29998517237291605,0.818443432645215,1.563562001228063,0.9565591131028559,1.7148461757901996,0.9421675291245408
5.144,0.29945398145671465,0.8185044144124869,1.564322700976242,0.9570903040190573,1.7147851940229277,0.9414068293763619
5.1445,0.29892309296870034,0.8185658083537248,1.565083114263179,0.9576211925070716,1.7147238000816898,0.940646416089425
5.145,0.298392506604949,0.8186276133346682,1.5658432411404886,0.9581517788708229,1.7146619951007465,0.9398862892121154
5.1455,0.297862222045542,0.8186898282030969,1.5666030816761953,0.9586820634302299,1.7145997802323176,0.9391264486764086
5.146,0.2973322389548927,0.8187524517893686,1.5673626359544548,0.9592120465208792,1.714537156646046,0.9383668943981492
5.1465,0.29680255698206737,0.8188154829069444,1.5681219040752776,0.9597417284937045,1.7144741255284701,0.9376076262773263
5.147,0.29627317576110207,0.818878920352905,1.5688808861542585,0.9602711097146698,1.7144106880825096,0.9368486441983456
